时间,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16
2025-12-02 10:47:46,3.439917e+01,4.828798e+01,8.780888e+00,9.811529e+01,4.867682e+01,6.185463e+01,3.682579e+01,4.534482e+01,1.583869e+01,4.983599e+01,1.472577e+01,5.314676e+01,2.216300e+01,3.535243e+01,3.729372e+01,3.666327e+01
2025-12-02 10:48:16,3.428847e+01,4.824241e+01,8.804283e+00,9.810567e+01,4.868656e+01,6.186370e+01,3.671668e+01,4.532924e+01,1.586380e+01,4.984042e+01,1.462885e+01,5.295026e+01,2.204799e+01,3.522153e+01,3.710328e+01,3.657579e+01
2025-12-02 10:48:46,3.432976e+01,4.823324e+01,8.806584e+00,9.804683e+01,4.856461e+01,6.169217e+01,3.670245e+01,4.532027e+01,1.567818e+01,4.979101e+01,1.462966e+01,5.304644e+01,2.210181e+01,3.533877e+01,3.721376e+01,3.667136e+01
2025-12-02 10:49:16,3.433984e+01,4.813584e+01,8.811828e+00,9.795930e+01,4.839472e+01,6.144172e+01,3.665799e+01,4.518971e+01,1.544136e+01,4.975840e+01,1.467375e+01,5.318766e+01,2.211563e+01,3.540568e+01,3.736174e+01,3.684401e+01
2025-12-02 10:49:46,3.430400e+01,4.809218e+01,8.826481e+00,9.793181e+01,4.842211e+01,6.143527e+01,3.665264e+01,4.517035e+01,1.543785e+01,4.970399e+01,1.464313e+01,5.309296e+01,2.212309e+01,3.539439e+01,3.736098e+01,3.675811e+01
2025-12-02 10:50:16,3.429972e+01,4.810973e+01,8.829146e+00,9.791193e+01,4.841017e+01,6.144398e+01,3.661291e+01,4.510497e+01,1.540445e+01,4.961725e+01,1.457699e+01,5.299173e+01,2.205577e+01,3.538619e+01,3.730597e+01,3.673735e+01
2025-12-02 10:50:46,3.424235e+01,4.797503e+01,8.830416e+00,9.787436e+01,4.825064e+01,6.126439e+01,3.660587e+01,4.501958e+01,1.528114e+01,4.963278e+01,1.458941e+01,5.303707e+01,2.210368e+01,3.546011e+01,3.727990e+01,3.677102e+01
2025-12-02 10:51:16,3.416080e+01,4.782072e+01,8.770581e+00,9.787941e+01,4.816342e+01,6.121802e+01,3.660854e+01,4.507332e+01,1.521040e+01,4.965841e+01,1.474802e+01,5.307670e+01,2.215974e+01,3.550603e+01,3.725463e+01,3.682140e+01
2025-12-02 10:51:46,3.420374e+01,4.784832e+01,8.788424e+00,9.775389e+01,4.810645e+01,6.115880e+01,3.655925e+01,4.501575e+01,1.516129e+01,4.959497e+01,1.467755e+01,5.310805e+01,2.213429e+01,3.545164e+01,3.728824e+01,3.683979e+01
2025-12-02 10:52:16,3.417778e+01,4.781480e+01,8.769857e+00,9.772257e+01,4.808351e+01,6.115071e+01,3.653877e+01,4.502290e+01,1.515019e+01,4.958654e+01,1.465881e+01,5.307591e+01,2.214257e+01,3.546864e+01,3.729849e+01,3.684136e+01
2025-12-02 10:52:46,3.409840e+01,4.770914e+01,8.721836e+00,9.784690e+01,4.811505e+01,6.114892e+01,3.656081e+01,4.503288e+01,1.515335e+01,4.960436e+01,1.472960e+01,5.303806e+01,2.216375e+01,3.545547e+01,3.729031e+01,3.681385e+01
2025-12-02 10:53:16,3.342141e+01,4.739304e+01,8.505139e+00,9.739001e+01,4.827730e+01,6.126137e+01,3.495964e+01,4.515226e+01,1.545240e+01,5.016257e+01,1.472613e+01,5.154402e+01,2.047083e+01,3.401326e+01,3.544185e+01,3.720311e+01
2025-12-02 10:53:46,3.248865e+01,4.700480e+01,8.238795e+00,9.669150e+01,4.842622e+01,6.144379e+01,3.265011e+01,4.536991e+01,1.605867e+01,5.098032e+01,1.473675e+01,4.933382e+01,1.790114e+01,3.182162e+01,3.256023e+01,3.782504e+01
2025-12-02 10:54:16,3.237531e+01,4.697075e+01,8.170213e+00,9.687430e+01,4.859818e+01,6.159850e+01,3.275508e+01,4.533051e+01,1.621171e+01,5.101416e+01,1.474397e+01,4.909991e+01,1.784303e+01,3.182427e+01,3.247985e+01,3.782410e+01
2025-12-02 10:54:46,3.232188e+01,4.698265e+01,8.161796e+00,9.699554e+01,4.860391e+01,6.173002e+01,3.272736e+01,4.528887e+01,1.627176e+01,5.093625e+01,1.472399e+01,4.900824e+01,1.777123e+01,3.169328e+01,3.238226e+01,3.778278e+01
2025-12-02 10:55:16,3.226687e+01,4.692072e+01,8.118843e+00,9.712148e+01,4.867035e+01,6.180320e+01,3.284022e+01,4.527834e+01,1.626791e+01,5.082642e+01,1.461876e+01,4.890528e+01,1.773713e+01,3.167086e+01,3.235402e+01,3.779110e+01
2025-12-02 10:55:46,3.225913e+01,4.693553e+01,8.168978e+00,9.709178e+01,4.861215e+01,6.180586e+01,3.285843e+01,4.531369e+01,1.621833e+01,5.068072e+01,1.447506e+01,4.900506e+01,1.776132e+01,3.179696e+01,3.226004e+01,3.772829e+01
2025-12-02 10:56:16,3.233089e+01,4.703248e+01,8.315013e+00,9.693784e+01,4.848795e+01,6.166789e+01,3.285192e+01,4.532088e+01,1.617169e+01,5.051606e+01,1.424461e+01,4.915961e+01,1.778106e+01,3.187508e+01,3.211753e+01,3.759901e+01
2025-12-02 10:56:46,3.231985e+01,4.701017e+01,8.380198e+00,9.689183e+01,4.840074e+01,6.160775e+01,3.284160e+01,4.526646e+01,1.615156e+01,5.041904e+01,1.411768e+01,4.917170e+01,1.779916e+01,3.186674e+01,3.208791e+01,3.753535e+01
2025-12-02 10:57:16,3.236089e+01,4.710391e+01,8.379046e+00,9.684475e+01,4.838725e+01,6.166873e+01,3.274718e+01,4.526493e+01,1.624342e+01,5.034302e+01,1.408485e+01,4.920350e+01,1.774144e+01,3.181492e+01,3.197623e+01,3.749769e+01
2025-12-02 10:57:46,3.211348e+01,4.685676e+01,8.304629e+00,9.654742e+01,4.824133e+01,6.144752e+01,3.205251e+01,4.512727e+01,1.630698e+01,5.061533e+01,1.414634e+01,4.863809e+01,1.716299e+01,3.111264e+01,3.149169e+01,3.774967e+01
2025-12-02 10:58:16,3.066126e+01,4.623237e+01,7.854193e+00,9.551108e+01,4.861406e+01,6.155864e+01,2.883093e+01,4.543814e+01,1.754134e+01,5.193922e+01,1.418712e+01,4.528148e+01,1.361718e+01,2.784015e+01,2.793172e+01,3.906280e+01
2025-12-02 10:58:46,3.062849e+01,4.603953e+01,7.727854e+00,9.550566e+01,4.844424e+01,6.134487e+01,2.884810e+01,4.517364e+01,1.752841e+01,5.201308e+01,1.440409e+01,4.525538e+01,1.365298e+01,2.778718e+01,2.835654e+01,3.905657e+01
2025-12-02 10:59:16,3.046873e+01,4.599077e+01,7.600679e+00,9.561339e+01,4.856379e+01,6.147989e+01,2.887356e+01,4.513377e+01,1.753750e+01,5.206897e+01,1.456280e+01,4.529813e+01,1.348853e+01,2.780890e+01,2.837514e+01,3.907354e+01
2025-12-02 10:59:46,3.041725e+01,4.598974e+01,7.612610e+00,9.556838e+01,4.860393e+01,6.146132e+01,2.886466e+01,4.526742e+01,1.748300e+01,5.204828e+01,1.449453e+01,4.527719e+01,1.348462e+01,2.786571e+01,2.831948e+01,3.906398e+01
2025-12-02 11:00:16,3.060902e+01,4.600006e+01,7.776426e+00,9.541080e+01,4.839211e+01,6.121360e+01,2.879548e+01,4.523183e+01,1.739238e+01,5.186783e+01,1.429464e+01,4.516100e+01,1.365742e+01,2.776386e+01,2.837391e+01,3.901356e+01
2025-12-02 11:00:46,3.040904e+01,4.590459e+01,7.632056e+00,9.558445e+01,4.849103e+01,6.132325e+01,2.883943e+01,4.510709e+01,1.741473e+01,5.197000e+01,1.439847e+01,4.520043e+01,1.351619e+01,2.786493e+01,2.840120e+01,3.907787e+01
2025-12-02 11:01:16,3.030649e+01,4.594244e+01,7.614077e+00,9.577291e+01,4.867498e+01,6.156458e+01,2.888601e+01,4.516264e+01,1.743599e+01,5.197944e+01,1.432411e+01,4.524111e+01,1.343646e+01,2.802691e+01,2.808016e+01,3.906862e+01
2025-12-02 11:01:46,3.028226e+01,4.587256e+01,7.621927e+00,9.583967e+01,4.860755e+01,6.149399e+01,2.883501e+01,4.503650e+01,1.738679e+01,5.187510e+01,1.426524e+01,4.521081e+01,1.340626e+01,2.805086e+01,2.810596e+01,3.906910e+01
2025-12-02 11:02:16,3.032804e+01,4.604722e+01,7.693585e+00,9.589464e+01,4.866318e+01,6.173035e+01,2.877573e+01,4.501840e+01,1.751087e+01,5.177504e+01,1.414614e+01,4.518915e+01,1.335408e+01,2.803625e+01,2.767823e+01,3.900632e+01
2025-12-02 11:02:46,3.018056e+01,4.579301e+01,7.569782e+00,9.580548e+01,4.860981e+01,6.148313e+01,2.884537e+01,4.495866e+01,1.744282e+01,5.179703e+01,1.422927e+01,4.506432e+01,1.339203e+01,2.812196e+01,2.807273e+01,3.905559e+01
2025-12-02 11:03:16,3.039153e+01,4.608586e+01,7.770468e+00,9.574003e+01,4.868308e+01,6.164907e+01,2.873279e+01,4.512937e+01,1.740738e+01,5.156913e+01,1.398954e+01,4.494335e+01,1.334978e+01,2.808133e+01,2.752073e+01,3.896031e+01
2025-12-02 11:03:46,2.994271e+01,4.577073e+01,7.638335e+00,9.517719e+01,4.853783e+01,6.122235e+01,2.763076e+01,4.509717e+01,1.793130e+01,5.202350e+01,1.396286e+01,4.382605e+01,1.261082e+01,2.672922e+01,2.697743e+01,3.942813e+01
2025-12-02 11:04:16,2.873009e+01,4.510628e+01,7.107106e+00,9.421408e+01,4.875707e+01,6.070373e+01,2.519681e+01,4.519172e+01,1.928862e+01,5.331351e+01,1.415767e+01,4.127680e+01,1.069252e+01,2.399866e+01,2.553091e+01,4.054006e+01
2025-12-02 11:04:46,2.869230e+01,4.506625e+01,7.042188e+00,9.420577e+01,4.871045e+01,6.063083e+01,2.508842e+01,4.519904e+01,1.918226e+01,5.325621e+01,1.420074e+01,4.128075e+01,1.070008e+01,2.406411e+01,2.556448e+01,4.060636e+01
2025-12-02 11:05:16,2.844513e+01,4.489499e+01,6.881139e+00,9.432647e+01,4.878879e+01,6.071701e+01,2.507607e+01,4.522201e+01,1.920814e+01,5.339229e+01,1.428724e+01,4.104831e+01,1.072545e+01,2.410005e+01,2.541081e+01,4.066658e+01
2025-12-02 11:05:46,2.847716e+01,4.489107e+01,6.903511e+00,9.429136e+01,4.872333e+01,6.059474e+01,2.497943e+01,4.519435e+01,1.912525e+01,5.329331e+01,1.422103e+01,4.112152e+01,1.070782e+01,2.413853e+01,2.546625e+01,4.067375e+01
2025-12-02 11:06:16,2.847993e+01,4.491475e+01,6.909162e+00,9.424600e+01,4.867834e+01,6.062539e+01,2.492515e+01,4.515443e+01,1.915007e+01,5.329510e+01,1.422136e+01,4.108155e+01,1.069315e+01,2.414571e+01,2.543160e+01,4.063968e+01
2025-12-02 11:06:46,2.834733e+01,4.482733e+01,6.850216e+00,9.433898e+01,4.879887e+01,6.070101e+01,2.497214e+01,4.511109e+01,1.920217e+01,5.336179e+01,1.424036e+01,4.085886e+01,1.067050e+01,2.413137e+01,2.528373e+01,4.065714e+01
2025-12-02 11:07:16,2.843374e+01,4.493754e+01,6.957499e+00,9.434090e+01,4.886394e+01,6.080180e+01,2.506102e+01,4.510876e+01,1.916116e+01,5.322326e+01,1.413462e+01,4.082904e+01,1.052397e+01,2.401857e+01,2.522404e+01,4.060840e+01
2025-12-02 11:07:46,2.855257e+01,4.507341e+01,7.114526e+00,9.427845e+01,4.892261e+01,6.083447e+01,2.523520e+01,4.519089e+01,1.915330e+01,5.310809e+01,1.398994e+01,4.084504e+01,1.041492e+01,2.396936e+01,2.520137e+01,4.051428e+01
2025-12-02 11:08:16,2.860345e+01,4.506601e+01,7.140261e+00,9.424997e+01,4.876573e+01,6.071744e+01,2.511182e+01,4.509202e+01,1.913994e+01,5.303527e+01,1.395070e+01,4.096009e+01,1.045160e+01,2.393333e+01,2.526605e+01,4.046899e+01
2025-12-02 11:08:46,2.855065e+01,4.492508e+01,7.074070e+00,9.420718e+01,4.867317e+01,6.054705e+01,2.500395e+01,4.498458e+01,1.917632e+01,5.307278e+01,1.402683e+01,4.102610e+01,1.058498e+01,2.395209e+01,2.534414e+01,4.050919e+01
2025-12-02 11:09:16,2.829434e+01,4.470982e+01,6.830957e+00,9.435396e+01,4.856710e+01,6.053668e+01,2.477062e+01,4.497722e+01,1.912886e+01,5.318891e+01,1.420201e+01,4.100272e+01,1.064153e+01,2.401719e+01,2.530468e+01,4.061098e+01
2025-12-02 11:09:46,2.823501e+01,4.465696e+01,6.841987e+00,9.414662e+01,4.861469e+01,6.022846e+01,2.450958e+01,4.502625e+01,1.927862e+01,5.327266e+01,1.409133e+01,4.068710e+01,1.045114e+01,2.366911e+01,2.536160e+01,4.075612e+01
2025-12-02 11:10:16,2.674351e+01,4.418701e+01,5.782555e+00,9.314352e+01,4.973608e+01,5.964990e+01,2.206106e+01,4.528678e+01,2.123235e+01,5.512143e+01,1.429028e+01,3.698344e+01,9.340248e+00,2.029485e+01,2.464640e+01,4.251331e+01
2025-12-02 11:10:46,2.672793e+01,4.415752e+01,5.824823e+00,9.311180e+01,4.972426e+01,5.960025e+01,2.198020e+01,4.527317e+01,2.127384e+01,5.511394e+01,1.428611e+01,3.685006e+01,9.422430e+00,2.017434e+01,2.465267e+01,4.251847e+01
2025-12-02 11:11:16,2.670390e+01,4.432424e+01,5.818290e+00,9.314863e+01,4.992306e+01,5.992496e+01,2.210477e+01,4.548187e+01,2.131070e+01,5.515702e+01,1.426594e+01,3.694266e+01,9.042558e+00,2.030770e+01,2.453696e+01,4.260623e+01
2025-12-02 11:11:46,2.676533e+01,4.438869e+01,5.937794e+00,9.314446e+01,5.002527e+01,5.992119e+01,2.215591e+01,4.555523e+01,2.134241e+01,5.505692e+01,1.421670e+01,3.696481e+01,8.993415e+00,2.034702e+01,2.452091e+01,4.251362e+01
2025-12-02 11:12:16,2.664928e+01,4.422403e+01,5.808362e+00,9.321422e+01,4.985173e+01,5.983794e+01,2.208190e+01,4.545616e+01,2.127516e+01,5.512461e+01,1.424068e+01,3.685750e+01,9.069600e+00,2.029659e+01,2.454341e+01,4.261930e+01
2025-12-02 11:12:46,2.680456e+01,4.440109e+01,6.082589e+00,9.313061e+01,5.007491e+01,5.984704e+01,2.210285e+01,4.538837e+01,2.135986e+01,5.487767e+01,1.410792e+01,3.695006e+01,9.041842e+00,2.035024e+01,2.456645e+01,4.235518e+01
2025-12-02 11:13:16,2.687172e+01,4.428519e+01,6.133655e+00,9.295839e+01,4.988629e+01,5.940480e+01,2.193296e+01,4.508154e+01,2.135609e+01,5.470560e+01,1.401876e+01,3.691646e+01,9.418222e+00,2.028787e+01,2.475551e+01,4.221195e+01
2025-12-02 11:13:46,2.686739e+01,4.428826e+01,6.170223e+00,9.294664e+01,4.992057e+01,5.941236e+01,2.193111e+01,4.516111e+01,2.136653e+01,5.463118e+01,1.397772e+01,3.694575e+01,9.361122e+00,2.034737e+01,2.472019e+01,4.217513e+01
2025-12-02 11:14:16,2.681836e+01,4.422122e+01,6.122026e+00,9.293097e+01,4.982513e+01,5.924307e+01,2.189621e+01,4.508982e+01,2.134429e+01,5.467465e+01,1.402556e+01,3.693516e+01,9.476886e+00,2.029710e+01,2.478271e+01,4.220835e+01
2025-12-02 11:14:46,2.671458e+01,4.410713e+01,5.992957e+00,9.294978e+01,4.969122e+01,5.919986e+01,2.186053e+01,4.501901e+01,2.126901e+01,5.473870e+01,1.406919e+01,3.684056e+01,9.540712e+00,2.022190e+01,2.473454e+01,4.230979e+01
2025-12-02 11:15:16,2.675859e+01,4.414175e+01,6.049471e+00,9.292942e+01,4.973413e+01,5.920209e+01,2.185769e+01,4.502510e+01,2.124635e+01,5.467138e+01,1.401831e+01,3.683370e+01,9.493369e+00,2.022464e+01,2.475051e+01,4.225122e+01
2025-12-02 11:15:46,2.672662e+01,4.406907e+01,6.021263e+00,9.294981e+01,4.971123e+01,5.918676e+01,2.180422e+01,4.502629e+01,2.129592e+01,5.468466e+01,1.403395e+01,3.678775e+01,9.525968e+00,2.018526e+01,2.474177e+01,4.223658e+01
2025-12-02 11:16:16,2.669334e+01,4.402597e+01,5.960978e+00,9.296862e+01,4.962261e+01,5.920401e+01,2.178958e+01,4.491836e+01,2.126118e+01,5.472435e+01,1.406315e+01,3.675770e+01,9.517222e+00,2.013851e+01,2.477941e+01,4.229305e+01
2025-12-02 11:16:46,2.671460e+01,4.406727e+01,6.011367e+00,9.289609e+01,4.971550e+01,5.912047e+01,2.182352e+01,4.491338e+01,2.123174e+01,5.465635e+01,1.398703e+01,3.672362e+01,9.447758e+00,2.019129e+01,2.480566e+01,4.226554e+01
2025-12-02 11:17:16,2.662655e+01,4.400139e+01,5.881071e+00,9.298744e+01,4.958457e+01,5.925277e+01,2.175913e+01,4.488073e+01,2.122170e+01,5.479960e+01,1.405633e+01,3.662105e+01,9.470886e+00,2.008893e+01,2.470745e+01,4.233144e+01
2025-12-02 11:17:46,2.654096e+01,4.408023e+01,5.810555e+00,9.306724e+01,4.968795e+01,5.946747e+01,2.182202e+01,4.502981e+01,2.114309e+01,5.484393e+01,1.400008e+01,3.660769e+01,9.176179e+00,2.011285e+01,2.462534e+01,4.247735e+01
2025-12-02 11:18:16,2.648937e+01,4.408123e+01,5.723006e+00,9.311213e+01,4.971569e+01,5.959273e+01,2.181286e+01,4.505062e+01,2.110578e+01,5.490486e+01,1.397286e+01,3.656437e+01,9.063712e+00,2.007803e+01,2.456364e+01,4.254597e+01
2025-12-02 11:18:46,2.648748e+01,4.408208e+01,5.805263e+00,9.309884e+01,4.973179e+01,5.951425e+01,2.185991e+01,4.514780e+01,2.108774e+01,5.484951e+01,1.392304e+01,3.654959e+01,8.982075e+00,2.017153e+01,2.462982e+01,4.251749e+01
2025-12-02 11:19:16,2.646103e+01,4.404303e+01,5.709291e+00,9.309684e+01,4.965967e+01,5.958135e+01,2.176691e+01,4.505473e+01,2.110577e+01,5.489861e+01,1.394761e+01,3.649058e+01,9.087536e+00,2.007437e+01,2.458660e+01,4.252802e+01
2025-12-02 11:19:46,2.643215e+01,4.396060e+01,5.743033e+00,9.308969e+01,4.958785e+01,5.943668e+01,2.176757e+01,4.498858e+01,2.108210e+01,5.489845e+01,1.390432e+01,3.645909e+01,9.094947e+00,2.010784e+01,2.460059e+01,4.249349e+01
2025-12-02 11:20:16,2.646308e+01,4.396761e+01,5.784732e+00,9.314391e+01,4.964442e+01,5.944168e+01,2.176735e+01,4.502631e+01,2.110975e+01,5.485956e+01,1.393265e+01,3.647062e+01,9.074595e+00,2.008781e+01,2.460936e+01,4.245526e+01
2025-12-02 11:20:46,2.648833e+01,4.399504e+01,5.860151e+00,9.308248e+01,4.972698e+01,5.937232e+01,2.177605e+01,4.503296e+01,2.110767e+01,5.477400e+01,1.381890e+01,3.646442e+01,9.049122e+00,2.015624e+01,2.462953e+01,4.239522e+01
2025-12-02 11:21:16,2.664901e+01,4.405821e+01,6.188415e+00,9.302589e+01,4.986603e+01,5.922281e+01,2.183185e+01,4.499485e+01,2.115895e+01,5.453257e+01,1.371192e+01,3.652596e+01,9.031046e+00,2.030926e+01,2.470031e+01,4.204998e+01
2025-12-02 11:21:46,2.663573e+01,4.393487e+01,6.158661e+00,9.290586e+01,4.973331e+01,5.894232e+01,2.165315e+01,4.484492e+01,2.126111e+01,5.446042e+01,1.375131e+01,3.648396e+01,9.340376e+00,2.023509e+01,2.481587e+01,4.198674e+01
2025-12-02 11:22:16,2.658416e+01,4.391499e+01,6.092318e+00,9.291687e+01,4.964815e+01,5.901553e+01,2.163532e+01,4.475930e+01,2.122468e+01,5.452037e+01,1.380451e+01,3.653425e+01,9.370643e+00,2.015479e+01,2.475440e+01,4.201930e+01
2025-12-02 11:22:46,2.659486e+01,4.392358e+01,6.091339e+00,9.286494e+01,4.965680e+01,5.894773e+01,2.165990e+01,4.483973e+01,2.122254e+01,5.446722e+01,1.376396e+01,3.652488e+01,9.310132e+00,2.019386e+01,2.477902e+01,4.202231e+01
2025-12-02 11:23:16,2.652363e+01,4.386611e+01,5.966288e+00,9.291146e+01,4.953232e+01,5.905725e+01,2.158940e+01,4.475299e+01,2.119011e+01,5.458340e+01,1.388355e+01,3.643143e+01,9.343517e+00,2.001032e+01,2.477298e+01,4.210053e+01
2025-12-02 11:23:46,2.658289e+01,4.390508e+01,6.115088e+00,9.286820e+01,4.964717e+01,5.894921e+01,2.164711e+01,4.485503e+01,2.119623e+01,5.449042e+01,1.375065e+01,3.649501e+01,9.228294e+00,2.017436e+01,2.482067e+01,4.199169e+01
2025-12-02 11:24:16,2.644862e+01,4.386355e+01,5.844765e+00,9.302465e+01,4.948348e+01,5.923093e+01,2.156965e+01,4.473124e+01,2.111744e+01,5.464300e+01,1.384469e+01,3.640800e+01,9.198016e+00,1.996048e+01,2.466967e+01,4.221416e+01
2025-12-02 11:24:46,2.646085e+01,4.401378e+01,6.015291e+00,9.302103e+01,4.980879e+01,5.919316e+01,2.182603e+01,4.498914e+01,2.098089e+01,5.454324e+01,1.360330e+01,3.653145e+01,8.682618e+00,2.032494e+01,2.469966e+01,4.223193e+01
2025-12-02 11:25:16,2.646814e+01,4.401861e+01,6.039171e+00,9.303246e+01,4.980936e+01,5.923944e+01,2.179944e+01,4.491797e+01,2.099404e+01,5.452324e+01,1.360777e+01,3.653948e+01,8.689130e+00,2.029262e+01,2.464934e+01,4.220217e+01
2025-12-02 11:25:46,2.644130e+01,4.393902e+01,6.019363e+00,9.301696e+01,4.980612e+01,5.920888e+01,2.175339e+01,4.484481e+01,2.102072e+01,5.455916e+01,1.364958e+01,3.646976e+01,8.750723e+00,2.024745e+01,2.462898e+01,4.217777e+01
2025-12-02 11:26:16,2.650427e+01,4.378432e+01,6.110735e+00,9.298817e+01,4.959468e+01,5.899627e+01,2.160536e+01,4.468161e+01,2.110918e+01,5.446764e+01,1.366087e+01,3.642053e+01,9.133101e+00,2.017628e+01,2.469209e+01,4.194861e+01
2025-12-02 11:26:46,2.638538e+01,4.375154e+01,5.859616e+00,9.311171e+01,4.935908e+01,5.918085e+01,2.147820e+01,4.453897e+01,2.102917e+01,5.454880e+01,1.379889e+01,3.620175e+01,9.264813e+00,1.979546e+01,2.464954e+01,4.212663e+01
2025-12-02 11:27:16,2.643380e+01,4.374663e+01,5.955678e+00,9.301881e+01,4.943637e+01,5.895044e+01,2.149204e+01,4.456626e+01,2.109204e+01,5.443521e+01,1.372656e+01,3.619665e+01,9.253719e+00,1.988900e+01,2.472959e+01,4.204123e+01
2025-12-02 11:27:46,2.635436e+01,4.373103e+01,5.861736e+00,9.307031e+01,4.933555e+01,5.908906e+01,2.145402e+01,4.448683e+01,2.102313e+01,5.447047e+01,1.374965e+01,3.608748e+01,9.187896e+00,1.983938e+01,2.467165e+01,4.207166e+01
2025-12-02 11:28:16,2.628056e+01,4.393027e+01,5.790414e+00,9.307928e+01,4.956985e+01,5.930021e+01,2.155354e+01,4.461158e+01,2.092851e+01,5.453061e+01,1.362329e+01,3.625792e+01,8.701626e+00,1.994865e+01,2.454842e+01,4.232938e+01
2025-12-02 11:28:46,2.627434e+01,4.381584e+01,5.790126e+00,9.303965e+01,4.938302e+01,5.922202e+01,2.146040e+01,4.449452e+01,2.098234e+01,5.452305e+01,1.369415e+01,3.614333e+01,8.994888e+00,1.982106e+01,2.459941e+01,4.217253e+01
2025-12-02 11:29:16,2.625710e+01,4.395581e+01,5.836202e+00,9.302929e+01,4.958037e+01,5.923503e+01,2.157175e+01,4.465516e+01,2.088547e+01,5.449063e+01,1.358888e+01,3.627732e+01,8.594447e+00,1.992658e+01,2.459832e+01,4.231093e+01
2025-12-02 11:29:46,2.631699e+01,4.378318e+01,5.991780e+00,9.294118e+01,4.961870e+01,5.893364e+01,2.162739e+01,4.474901e+01,2.095102e+01,5.444695e+01,1.348124e+01,3.619451e+01,8.760707e+00,2.020819e+01,2.473948e+01,4.204551e+01
2025-12-02 11:30:16,2.636497e+01,4.371786e+01,6.068171e+00,9.291695e+01,4.958525e+01,5.891006e+01,2.157235e+01,4.469709e+01,2.100717e+01,5.444243e+01,1.351821e+01,3.617914e+01,8.799529e+00,2.021571e+01,2.474001e+01,4.194995e+01
2025-12-02 11:30:46,2.632679e+01,4.377360e+01,5.888812e+00,9.301252e+01,4.937688e+01,5.912939e+01,2.140812e+01,4.454949e+01,2.108426e+01,5.444899e+01,1.372031e+01,3.606020e+01,9.053300e+00,1.978753e+01,2.463106e+01,4.199939e+01
2025-12-02 11:31:16,2.626273e+01,4.381832e+01,5.807730e+00,9.304002e+01,4.941437e+01,5.918109e+01,2.142161e+01,4.458298e+01,2.095564e+01,5.443486e+01,1.362456e+01,3.607276e+01,8.848587e+00,1.975885e+01,2.458938e+01,4.215185e+01
2025-12-02 11:31:46,2.623990e+01,4.388004e+01,5.821990e+00,9.302914e+01,4.949985e+01,5.919487e+01,2.146091e+01,4.459054e+01,2.089189e+01,5.440694e+01,1.354822e+01,3.614804e+01,8.675070e+00,1.982331e+01,2.457522e+01,4.220784e+01
2025-12-02 11:32:16,2.626754e+01,4.376742e+01,5.979525e+00,9.295783e+01,4.959829e+01,5.892762e+01,2.158385e+01,4.472964e+01,2.087387e+01,5.438567e+01,1.337599e+01,3.620940e+01,8.565856e+00,2.019578e+01,2.471369e+01,4.207144e+01
2025-12-02 11:32:46,2.624829e+01,4.387872e+01,5.954162e+00,9.296147e+01,4.960583e+01,5.903974e+01,2.161379e+01,4.472723e+01,2.086279e+01,5.438596e+01,1.341840e+01,3.622471e+01,8.398275e+00,2.015589e+01,2.470217e+01,4.217957e+01
2025-12-02 11:33:16,2.633351e+01,4.373955e+01,6.085432e+00,9.285449e+01,4.959866e+01,5.884814e+01,2.157255e+01,4.468564e+01,2.094129e+01,5.432920e+01,1.337036e+01,3.618146e+01,8.600512e+00,2.019578e+01,2.473604e+01,4.192329e+01
2025-12-02 11:33:46,2.636500e+01,4.361485e+01,6.127452e+00,9.280656e+01,4.957667e+01,5.873188e+01,2.150362e+01,4.463663e+01,2.099722e+01,5.430419e+01,1.341447e+01,3.614335e+01,8.786872e+00,2.019741e+01,2.477824e+01,4.176420e+01
2025-12-02 11:34:16,2.637061e+01,4.365382e+01,6.156239e+00,9.278919e+01,4.956766e+01,5.874759e+01,2.149424e+01,4.469288e+01,2.098704e+01,5.425771e+01,1.339780e+01,3.613090e+01,8.728108e+00,2.020718e+01,2.478123e+01,4.176372e+01
2025-12-02 11:34:46,2.639170e+01,4.367335e+01,6.184340e+00,9.276878e+01,4.954710e+01,5.871412e+01,2.147269e+01,4.468182e+01,2.101104e+01,5.424221e+01,1.342175e+01,3.611645e+01,8.747719e+00,2.013717e+01,2.481021e+01,4.171162e+01
2025-12-02 11:35:16,2.636082e+01,4.360651e+01,6.140455e+00,9.273310e+01,4.951869e+01,5.866026e+01,2.141235e+01,4.455397e+01,2.103810e+01,5.426212e+01,1.341647e+01,3.606555e+01,8.846363e+00,2.005495e+01,2.475788e+01,4.171691e+01
2025-12-02 11:35:46,2.635620e+01,4.354740e+01,6.115837e+00,9.275901e+01,4.947406e+01,5.865172e+01,2.136769e+01,4.451571e+01,2.105125e+01,5.430334e+01,1.347005e+01,3.604100e+01,8.911542e+00,2.001609e+01,2.471670e+01,4.170352e+01
2025-12-02 11:36:16,2.632845e+01,4.355826e+01,6.102905e+00,9.282200e+01,4.940868e+01,5.870748e+01,2.134872e+01,4.456796e+01,2.102823e+01,5.426344e+01,1.345097e+01,3.598416e+01,8.911593e+00,1.997685e+01,2.476678e+01,4.170723e+01
